cell,ix,iy,xc,yc,isFluidCell,isSolidCell,nFluid,mass
533,21,5,0.3203125,0.0703125,1,0,27,27
534,22,5,0.3359375,0.0703125,1,0,22,22
535,23,5,0.3515625,0.0703125,1,0,14,14
536,24,5,0.3671875,0.0703125,1,0,28,28
537,25,5,0.3828125,0.0703125,1,0,17,17
538,26,5,0.3984375,0.0703125,1,0,15,15
539,27,5,0.4140625,0.0703125,1,0,13,13
540,28,5,0.4296875,0.0703125,1,0,24,24
541,29,5,0.4453125,0.0703125,1,0,24,24
542,30,5,0.4609375,0.0703125,1,0,19,19
543,31,5,0.4765625,0.0703125,1,0,11,11
544,32,5,0.4921875,0.0703125,1,0,17,17
545,33,5,0.5078125,0.0703125,1,0,20,20
546,34,5,0.5234375,0.0703125,1,0,25,25
547,35,5,0.5390625,0.0703125,1,0,27,27
548,36,5,0.5546875,0.0703125,1,0,26,26
549,37,5,0.5703125,0.0703125,1,0,14,14
550,38,5,0.5859375,0.0703125,1,0,19,19
551,39,5,0.6015625,0.0703125,1,0,18,18
552,40,5,0.6171875,0.0703125,1,0,28,28
553,41,5,0.6328125,0.0703125,1,0,19,19
554,42,5,0.6484375,0.0703125,1,0,36,36
555,43,5,0.6640625,0.0703125,1,0,22,22
556,44,5,0.6796875,0.0703125,1,0,24,24
557,45,5,0.6953125,0.0703125,1,0,19,19
558,46,5,0.7109375,0.0703125,1,0,18,18
559,47,5,0.7265625,0.0703125,1,0,15,15
560,48,5,0.7421875,0.0703125,1,0,17,17
561,49,5,0.7578125,0.0703125,1,0,24,24
562,50,5,0.7734375,0.0703125,1,0,12,12
563,51,5,0.7890625,0.0703125,1,0,12,12
564,52,5,0.8046875,0.0703125,1,0,28,28
565,53,5,0.8203125,0.0703125,1,0,15,15
566,54,5,0.8359375,0.0703125,1,0,30,30
567,55,5,0.8515625,0.0703125,1,0,26,26
568,56,5,0.8671875,0.0703125,1,0,15,15
569,57,5,0.8828125,0.0703125,1,0,9,9
570,58,5,0.8984375,0.0703125,1,0,17,17
571,59,5,0.9140625,0.0703125,1,0,20,20
572,60,5,0.9296875,0.0703125,1,0,23,23
573,61,5,0.9453125,0.0703125,1,0,12,12
574,62,5,0.9609375,0.0703125,1,0,28,28
575,63,5,0.9765625,0.0703125,1,0,19,19
576,64,5,0.9921875,0.0703125,1,0,20,20
577,65,5,1.0078125,0.0703125,1,0,20,20
578,66,5,1.0234375,0.0703125,1,0,27,27
579,67,5,1.0390625,0.0703125,1,0,22,22
580,68,5,1.0546875,0.0703125,1,0,17,17
581,69,5,1.0703125,0.0703125,1,0,36,36
582,70,5,1.0859375,0.0703125,1,0,24,24
583,71,5,1.1015625,0.0703125,1,0,25,25
584,72,5,1.1171875,0.0703125,1,0,9,9
585,73,5,1.1328125,0.0703125,1,0,27,27
586,74,5,1.1484375,0.0703125,1,0,29,29
587,75,5,1.1640625,0.0703125,1,0,15,15
588,76,5,1.1796875,0.0703125,1,0,27,27
589,77,5,1.1953125,0.0703125,1,0,22,22
590,78,5,1.2109375,0.0703125,1,0,22,22
591,79,5,1.2265625,0.0703125,1,0,16,16
592,80,5,1.2421875,0.0703125,1,0,15,15
593,81,5,1.2578125,0.0703125,1,0,23,23
594,82,5,1.2734375,0.0703125,1,0,19,19
595,83,5,1.2890625,0.0703125,1,0,19,19
596,84,5,1.3046875,0.0703125,1,0,29,29
597,85,5,1.3203125,0.0703125,1,0,22,22
598,86,5,1.3359375,0.0703125,1,0,24,24
599,87,5,1.3515625,0.0703125,1,0,19,19
600,88,5,1.3671875,0.0703125,1,0,23,23
601,89,5,1.3828125,0.0703125,1,0,22,22
602,90,5,1.3984375,0.0703125,1,0,16,16
603,91,5,1.4140625,0.0703125,1,0,25,25
604,92,5,1.4296875,0.0703125,1,0,27,27
605,93,5,1.4453125,0.0703125,1,0,4,4
606,94,5,1.4609375,0.0703125,1,0,13,13
607,95,5,1.4765625,0.0703125,1,0,6,6
608,96,5,1.4921875,0.0703125,1,0,26,26
609,97,5,1.5078125,0.0703125,1,0,11,11
610,98,5,1.5234375,0.0703125,1,0,14,14
611,99,5,1.5390625,0.0703125,1,0,20,20
612,100,5,1.5546875,0.0703125,1,0,13,13
613,101,5,1.5703125,0.0703125,1,0,33,33
614,102,5,1.5859375,0.0703125,1,0,31,31
615,103,5,1.6015625,0.0703125,1,0,12,12
616,104,5,1.6171875,0.0703125,1,0,21,21
617,105,5,1.6328125,0.0703125,1,0,17,17
618,106,5,1.6484375,0.0703125,1,0,14,14
619,107,5,1.6640625,0.0703125,1,0,36,36
620,108,5,1.6796875,0.0703125,1,0,14,14
621,109,5,1.6953125,0.0703125,1,0,20,20
622,110,5,1.7109375,0.0703125,1,0,15,15
623,111,5,1.7265625,0.0703125,1,0,32,32
624,112,5,1.7421875,0.0703125,1,0,18,18
625,113,5,1.7578125,0.0703125,1,0,21,21
626,114,5,1.7734375,0.0703125,1,0,34,34
627,115,5,1.7890625,0.0703125,1,0,23,23
628,116,5,1.8046875,0.0703125,1,0,28,28
629,117,5,1.8203125,0.0703125,1,0,10,10
630,118,5,1.8359375,0.0703125,1,0,22,22
631,119,5,1.8515625,0.0703125,1,0,14,14
632,120,5,1.8671875,0.0703125,1,0,6,6
633,121,5,1.8828125,0.0703125,1,0,13,13
634,122,5,1.8984375,0.0703125,1,0,27,27
635,123,5,1.9140625,0.0703125,1,0,15,15
636,124,5,1.9296875,0.0703125,1,0,13,13
637,125,5,1.9453125,0.0703125,1,0,26,26
638,126,5,1.9609375,0.0703125,1,0,20,20
639,127,5,1.9765625,0.0703125,1,0,20,20
640,128,5,1.9921875,0.0703125,1,0,25,25
641,1,6,0.0078125,0.0859375,1,0,23,23
642,2,6,0.0234375,0.0859375,1,0,21,21
643,3,6,0.0390625,0.0859375,1,0,15,15
644,4,6,0.0546875,0.0859375,1,0,10,10
645,5,6,0.0703125,0.0859375,1,0,19,19
646,6,6,0.0859375,0.0859375,1,0,25,25
647,7,6,0.1015625,0.0859375,1,0,16,16
648,8,6,0.1171875,0.0859375,1,0,19,19
649,9,6,0.1328125,0.0859375,1,0,17,17
650,10,6,0.1484375,0.0859375,1,0,21,21
651,11,6,0.1640625,0.0859375,1,0,22,22
652,12,6,0.1796875,0.0859375,1,0,9,9
653,13,6,0.1953125,0.0859375,1,0,26,26
654,14,6,0.2109375,0.0859375,1,0,23,23
655,15,6,0.2265625,0.0859375,1,0,23,23
656,16,6,0.2421875,0.0859375,1,0,18,18
657,17,6,0.2578125,0.0859375,1,0,21,21
658,18,6,0.2734375,0.0859375,1,0,23,23
659,19,6,0.2890625,0.0859375,1,0,18,18
660,20,6,0.3046875,0.0859375,1,0,13,13
661,21,6,0.3203125,0.0859375,1,0,17,17
662,22,6,0.3359375,0.0859375,1,0,13,13
663,23,6,0.3515625,0.0859375,1,0,25,25
664,24,6,0.3671875,0.0859375,1,0,4,4
665,25,6,0.3828125,0.0859375,1,0,27,27
666,26,6,0.3984375,0.0859375,1,0,23,23
667,27,6,0.4140625,0.0859375,1,0,14,14
668,28,6,0.4296875,0.0859375,1,0,13,13
669,29,6,0.4453125,0.0859375,1,0,9,9
670,30,6,0.4609375,0.0859375,1,0,27,27
671,31,6,0.4765625,0.0859375,1,0,17,17
672,32,6,0.4921875,0.0859375,1,0,25,25
673,33,6,0.5078125,0.0859375,1,0,17,17
674,34,6,0.5234375,0.0859375,1,0,9,9
675,35,6,0.5390625,0.0859375,1,0,27,27
676,36,6,0.5546875,0.0859375,1,0,20,20
677,37,6,0.5703125,0.0859375,1,0,25,25
678,38,6,0.5859375,0.0859375,1,0,10,10
679,39,6,0.6015625,0.0859375,1,0,24,24
680,40,6,0.6171875,0.0859375,1,0,20,20
681,41,6,0.6328125,0.0859375,1,0,16,16
682,42,6,0.6484375,0.0859375,1,0,18,18
683,43,6,0.6640625,0.0859375,1,0,17,17
684,44,6,0.6796875,0.0859375,1,0,13,13
685,45,6,0.6953125,0.0859375,1,0,12,12
686,46,6,0.7109375,0.0859375,1,0,23,23
687,47,6,0.7265625,0.0859375,1,0,23,23
688,48,6,0.7421875,0.0859375,1,0,14,14
689,49,6,0.7578125,0.0859375,1,0,22,22
690,50,6,0.7734375,0.0859375,1,0,17,17
691,51,6,0.7890625,0.0859375,1,0,18,18
692,52,6,0.8046875,0.0859375,1,0,20,20
693,53,6,0.8203125,0.0859375,1,0,20,20
694,54,6,0.8359375,0.0859375,1,0,16,16
695,55,6,0.8515625,0.0859375,1,0,16,16
696,56,6,0.8671875,0.0859375,1,0,21,21
697,57,6,0.8828125,0.0859375,1,0,21,21
698,58,6,0.8984375,0.0859375,1,0,25,25
699,59,6,0.9140625,0.0859375,1,0,26,26
700,60,6,0.9296875,0.0859375,1,0,18,18
701,61,6,0.9453125,0.0859375,1,0,18,18
702,62,6,0.9609375,0.0859375,1,0,17,17
703,63,6,0.9765625,0.0859375,1,0,15,15
704,64,6,0.9921875,0.0859375,1,0,8,8
705,65,6,1.0078125,0.0859375,1,0,14,14
706,66,6,1.0234375,0.0859375,1,0,17,17
707,67,6,1.0390625,0.0859375,1,0,28,28
708,68,6,1.0546875,0.0859375,1,0,22,22
709,69,6,1.0703125,0.0859375,1,0,21,21
710,70,6,1.0859375,0.0859375,1,0,23,23
711,71,6,1.1015625,0.0859375,1,0,16,16
712,72,6,1.1171875,0.0859375,1,0,24,24
713,73,6,1.1328125,0.0859375,1,0,12,12
714,74,6,1.1484375,0.0859375,1,0,17,17
715,75,6,1.1640625,0.0859375,1,0,13,13
716,76,6,1.1796875,0.0859375,1,0,24,24
717,77,6,1.1953125,0.0859375,1,0,17,17
718,78,6,1.2109375,0.0859375,1,0,16,16
719,79,6,1.2265625,0.0859375,1,0,15,15
720,80,6,1.2421875,0.0859375,1,0,17,17
721,81,6,1.2578125,0.0859375,1,0,16,16
722,82,6,1.2734375,0.0859375,1,0,33,33
723,83,6,1.2890625,0.0859375,1,0,21,21
724,84,6,1.3046875,0.0859375,1,0,10,10
725,85,6,1.3203125,0.0859375,1,0,26,26
726,86,6,1.3359375,0.0859375,1,0,17,17
727,87,6,1.3515625,0.0859375,1,0,26,26
728,88,6,1.3671875,0.0859375,1,0,20,20
729,89,6,1.3828125,0.0859375,1,0,16,16
730,90,6,1.3984375,0.0859375,1,0,22,22
731,91,6,1.4140625,0.0859375,1,0,11,11
732,92,6,1.4296875,0.0859375,1,0,15,15
733,93,6,1.4453125,0.0859375,1,0,19,19
734,94,6,1.4609375,0.0859375,1,0,19,19
735,95,6,1.4765625,0.0859375,1,0,16,16
736,96,6,1.4921875,0.0859375,1,0,27,27
737,97,6,1.5078125,0.0859375,1,0,24,24
738,98,6,1.5234375,0.0859375,1,0,21,21
739,99,6,1.5390625,0.0859375,1,0,20,20
740,100,6,1.5546875,0.0859375,1,0,13,13
741,101,6,1.5703125,0.0859375,1,0,13,13
742,102,6,1.5859375,0.0859375,1,0,28,28
743,103,6,1.6015625,0.0859375,1,0,25,25
744,104,6,1.6171875,0.0859375,1,0,27,27
745,105,6,1.6328125,0.0859375,1,0,22,22
746,106,6,1.6484375,0.0859375,1,0,22,22
747,107,6,1.6640625,0.0859375,1,0,23,23
748,108,6,1.6796875,0.0859375,1,0,11,11
749,109,6,1.6953125,0.0859375,1,0,9,9
750,110,6,1.7109375,0.0859375,1,0,19,19
751,111,6,1.7265625,0.0859375,1,0,17,17
752,112,6,1.7421875,0.0859375,1,0,9,9
753,113,6,1.7578125,0.0859375,1,0,20,20
754,114,6,1.7734375,0.0859375,1,0,29,29
755,115,6,1.7890625,0.0859375,1,0,19,19
756,116,6,1.8046875,0.0859375,1,0,21,21
757,117,6,1.8203125,0.0859375,1,0,13,13
758,118,6,1.8359375,0.0859375,1,0,17,17
759,119,6,1.8515625,0.0859375,1,0,15,15
760,120,6,1.8671875,0.0859375,1,0,23,23
761,121,6,1.8828125,0.0859375,1,0,14,14
762,122,6,1.8984375,0.0859375,1,0,11,11
763,123,6,1.9140625,0.0859375,1,0,21,21
764,124,6,1.9296875,0.0859375,1,0,22,22
765,125,6,1.9453125,0.0859375,1,0,15,15
766,126,6,1.9609375,0.0859375,1,0,18,18
767,127,6,1.9765625,0.0859375,1,0,9,9
768,128,6,1.9921875,0.0859375,1,0,22,22
769,1,7,0.0078125,0.1015625,1,0,14,14
770,2,7,0.0234375,0.1015625,1,0,18,18
771,3,7,0.0390625,0.1015625,1,0,18,18
772,4,7,0.0546875,0.1015625,1,0,12,12
773,5,7,0.0703125,0.1015625,1,0,18,18
774,6,7,0.0859375,0.1015625,1,0,30,30
775,7,7,0.1015625,0.1015625,1,0,15,15
776,8,7,0.1171875,0.1015625,1,0,20,20
777,9,7,0.1328125,0.1015625,1,0,13,13
778,10,7,0.1484375,0.1015625,1,0,25,25
779,11,7,0.1640625,0.1015625,1,0,19,19
780,12,7,0.1796875,0.1015625,1,0,18,18
781,13,7,0.1953125,0.1015625,1,0,12,12
782,14,7,0.2109375,0.1015625,1,0,27,27
783,15,7,0.2265625,0.1015625,1,0,8,8
784,16,7,0.2421875,0.1015625,1,0,22,22
785,17,7,0.2578125,0.1015625,1,0,21,21
786,18,7,0.2734375,0.1015625,1,0,25,25
787,19,7,0.2890625,0.1015625,1,0,27,27
788,20,7,0.3046875,0.1015625,1,0,14,14
789,21,7,0.3203125,0.1015625,1,0,17,17
790,22,7,0.3359375,0.1015625,1,0,19,19
791,23,7,0.3515625,0.1015625,1,0,20,20
792,24,7,0.3671875,0.1015625,1,0,23,23
793,25,7,0.3828125,0.1015625,1,0,25,25
794,26,7,0.3984375,0.1015625,1,0,25,25
795,27,7,0.4140625,0.1015625,1,0,16,16
796,28,7,0.4296875,0.1015625,1,0,20,20
797,29,7,0.4453125,0.1015625,1,0,22,22
798,30,7,0.4609375,0.1015625,1,0,22,22
799,31,7,0.4765625,0.1015625,1,0,16,16
800,32,7,0.4921875,0.1015625,1,0,11,11
801,33,7,0.5078125,0.1015625,1,0,19,19
802,34,7,0.5234375,0.1015625,1,0,22,22
803,35,7,0.5390625,0.1015625,1,0,26,26
804,36,7,0.5546875,0.1015625,1,0,20,20
805,37,7,0.5703125,0.1015625,1,0,21,21
806,38,7,0.5859375,0.1015625,1,0,33,33
807,39,7,0.6015625,0.1015625,1,0,15,15
808,40,7,0.6171875,0.1015625,1,0,17,17
809,41,7,0.6328125,0.1015625,1,0,24,24
810,42,7,0.6484375,0.1015625,1,0,18,18
811,43,7,0.6640625,0.1015625,1,0,22,22
812,44,7,0.6796875,0.1015625,1,0,18,18
813,45,7,0.6953125,0.1015625,1,0,12,12
814,46,7,0.7109375,0.1015625,1,0,17,17
815,47,7,0.7265625,0.1015625,1,0,26,26
816,48,7,0.7421875,0.1015625,1,0,17,17
817,49,7,0.7578125,0.1015625,1,0,27,27
818,50,7,0.7734375,0.1015625,1,0,23,23
819,51,7,0.7890625,0.1015625,1,0,9,9
820,52,7,0.8046875,0.1015625,1,0,17,17
821,53,7,0.8203125,0.1015625,1,0,10,10
822,54,7,0.8359375,0.1015625,1,0,25,25
823,55,7,0.8515625,0.1015625,1,0,21,21
824,56,7,0.8671875,0.1015625,1,0,19,19
825,57,7,0.8828125,0.1015625,1,0,19,19
826,58,7,0.8984375,0.1015625,1,0,19,19
827,59,7,0.9140625,0.1015625,1,0,27,27
828,60,7,0.9296875,0.1015625,1,0,26,26
829,61,7,0.9453125,0.1015625,1,0,15,15
830,62,7,0.9609375,0.1015625,1,0,26,26
831,63,7,0.9765625,0.1015625,1,0,19,19
832,64,7,0.9921875,0.1015625,1,0,21,21
833,65,7,1.0078125,0.1015625,1,0,19,19
834,66,7,1.0234375,0.1015625,1,0,27,27
835,67,7,1.0390625,0.1015625,1,0,32,32
836,68,7,1.0546875,0.1015625,1,0,26,26
837,69,7,1.0703125,0.1015625,1,0,23,23
838,70,7,1.0859375,0.1015625,1,0,13,13
839,71,7,1.1015625,0.1015625,1,0,29,29
840,72,7,1.1171875,0.1015625,1,0,14,14
841,73,7,1.1328125,0.1015625,1,0,18,18
842,74,7,1.1484375,0.1015625,1,0,20,20
843,75,7,1.1640625,0.1015625,1,0,21,21
844,76,7,1.1796875,0.1015625,1,0,30,30
845,77,7,1.1953125,0.1015625,1,0,19,19
846,78,7,1.2109375,0.1015625,1,0,15,15
847,79,7,1.2265625,0.1015625,1,0,22,22
848,80,7,1.2421875,0.1015625,1,0,20,20
849,81,7,1.2578125,0.1015625,1,0,23,23
850,82,7,1.2734375,0.1015625,1,0,26,26
851,83,7,1.2890625,0.1015625,1,0,18,18
852,84,7,1.3046875,0.1015625,1,0,24,24
853,85,7,1.3203125,0.1015625,1,0,18,18
854,86,7,1.3359375,0.1015625,1,0,25,25
855,87,7,1.3515625,0.1015625,1,0,25,25
856,88,7,1.3671875,0.1015625,1,0,7,7
857,89,7,1.3828125,0.1015625,1,0,15,15
858,90,7,1.3984375,0.1015625,1,0,15,15
859,91,7,1.4140625,0.1015625,1,0,26,26
860,92,7,1.4296875,0.1015625,1,0,15,15
861,93,7,1.4453125,0.1015625,1,0,10,10
862,94,7,1.4609375,0.1015625,1,0,20,20
863,95,7,1.4765625,0.1015625,1,0,18,18
864,96,7,1.4921875,0.1015625,1,0,27,27
865,97,7,1.5078125,0.1015625,1,0,24,24
866,98,7,1.5234375,0.1015625,1,0,18,18
867,99,7,1.5390625,0.1015625,1,0,10,10
868,100,7,1.5546875,0.1015625,1,0,18,18
869,101,7,1.5703125,0.1015625,1,0,21,21
870,102,7,1.5859375,0.1015625,1,0,23,23
871,103,7,1.6015625,0.1015625,1,0,15,15
872,104,7,1.6171875,0.1015625,1,0,29,29
873,105,7,1.6328125,0.1015625,1,0,16,16
874,106,7,1.6484375,0.1015625,1,0,22,22
875,107,7,1.6640625,0.1015625,1,0,25,25
876,108,7,1.6796875,0.1015625,1,0,21,21
877,109,7,1.6953125,0.1015625,1,0,14,14
878,110,7,1.7109375,0.1015625,1,0,19,19
879,111,7,1.7265625,0.1015625,1,0,17,17
880,112,7,1.7421875,0.1015625,1,0,27,27
881,113,7,1.7578125,0.1015625,1,0,11,11
882,114,7,1.7734375,0.1015625,1,0,29,29
883,115,7,1.7890625,0.1015625,1,0,17,17
884,116,7,1.8046875,0.1015625,1,0,29,29
885,117,7,1.8203125,0.1015625,1,0,22,22
886,118,7,1.8359375,0.1015625,1,0,36,36
887,119,7,1.8515625,0.1015625,1,0,13,13
888,120,7,1.8671875,0.1015625,1,0,23,23
889,121,7,1.8828125,0.1015625,1,0,17,17
890,122,7,1.8984375,0.1015625,1,0,20,20
891,123,7,1.9140625,0.1015625,1,0,17,17
892,124,7,1.9296875,0.1015625,1,0,17,17
893,125,7,1.9453125,0.1015625,1,0,27,27
894,126,7,1.9609375,0.1015625,1,0,18,18
895,127,7,1.9765625,0.1015625,1,0,17,17
896,128,7,1.9921875,0.1015625,1,0,14,14
897,1,8,0.0078125,0.1171875,1,0,13,13
898,2,8,0.0234375,0.1171875,1,0,15,15
899,3,8,0.0390625,0.1171875,1,0,17,17
900,4,8,0.0546875,0.1171875,1,0,12,12
901,5,8,0.0703125,0.1171875,1,0,22,22
902,6,8,0.0859375,0.1171875,1,0,35,35
903,7,8,0.1015625,0.1171875,1,0,21,21
904,8,8,0.1171875,0.1171875,1,0,28,28
905,9,8,0.1328125,0.1171875,1,0,21,21
906,10,8,0.1484375,0.1171875,1,0,23,23
907,11,8,0.1640625,0.1171875,1,0,29,29
908,12,8,0.1796875,0.1171875,1,0,13,13
909,13,8,0.1953125,0.1171875,1,0,12,12
910,14,8,0.2109375,0.1171875,1,0,29,29
911,15,8,0.2265625,0.1171875,1,0,21,21
912,16,8,0.2421875,0.1171875,1,0,36,36
913,17,8,0.2578125,0.1171875,1,0,21,21
914,18,8,0.2734375,0.1171875,1,0,18,18
915,19,8,0.2890625,0.1171875,1,0,23,23
916,20,8,0.3046875,0.1171875,1,0,16,16
917,21,8,0.3203125,0.1171875,1,0,22,22
918,22,8,0.3359375,0.1171875,1,0,17,17
919,23,8,0.3515625,0.1171875,1,0,25,25
920,24,8,0.3671875,0.1171875,1,0,26,26
921,25,8,0.3828125,0.1171875,1,0,13,13
922,26,8,0.3984375,0.1171875,1,0,23,23
923,27,8,0.4140625,0.1171875,1,0,19,19
924,28,8,0.4296875,0.1171875,1,0,20,20
925,29,8,0.4453125,0.1171875,1,0,12,12
926,30,8,0.4609375,0.1171875,1,0,21,21
927,31,8,0.4765625,0.1171875,1,0,15,15
928,32,8,0.4921875,0.1171875,1,0,21,21
929,33,8,0.5078125,0.1171875,1,0,20,20
930,34,8,0.5234375,0.1171875,1,0,22,22
931,35,8,0.5390625,0.1171875,1,0,34,34
932,36,8,0.5546875,0.1171875,1,0,19,19
933,37,8,0.5703125,0.1171875,1,0,29,29
934,38,8,0.5859375,0.1171875,1,0,16,16
935,39,8,0.6015625,0.1171875,1,0,24,24
936,40,8,0.6171875,0.1171875,1,0,20,20
937,41,8,0.6328125,0.1171875,1,0,12,12
938,42,8,0.6484375,0.1171875,1,0,16,16
939,43,8,0.6640625,0.1171875,1,0,31,31
940,44,8,0.6796875,0.1171875,1,0,23,23
941,45,8,0.6953125,0.1171875,1,0,13,13
942,46,8,0.7109375,0.1171875,1,0,20,20
943,47,8,0.7265625,0.1171875,1,0,21,21
944,48,8,0.7421875,0.1171875,1,0,15,15
945,49,8,0.7578125,0.1171875,1,0,15,15
946,50,8,0.7734375,0.1171875,1,0,14,14
947,51,8,0.7890625,0.1171875,1,0,23,23
948,52,8,0.8046875,0.1171875,1,0,26,26
949,53,8,0.8203125,0.1171875,1,0,8,8
950,54,8,0.8359375,0.1171875,1,0,6,6
951,55,8,0.8515625,0.1171875,1,0,28,28
952,56,8,0.8671875,0.1171875,1,0,18,18
953,57,8,0.8828125,0.1171875,1,0,25,25
954,58,8,0.8984375,0.1171875,1,0,15,15
955,59,8,0.9140625,0.1171875,1,0,20,20
956,60,8,0.9296875,0.1171875,1,0,31,31
957,61,8,0.9453125,0.1171875,1,0,23,23
958,62,8,0.9609375,0.1171875,1,0,9,9
959,63,8,0.9765625,0.1171875,1,0,19,19
960,64,8,0.9921875,0.1171875,1,0,23,23
961,65,8,1.0078125,0.1171875,1,0,8,8
962,66,8,1.0234375,0.1171875,1,0,16,16
963,67,8,1.0390625,0.1171875,1,0,16,16
964,68,8,1.0546875,0.1171875,1,0,14,14
965,69,8,1.0703125,0.1171875,1,0,16,16
966,70,8,1.0859375,0.1171875,1,0,21,21
967,71,8,1.1015625,0.1171875,1,0,16,16
968,72,8,1.1171875,0.1171875,1,0,12,12
969,73,8,1.1328125,0.1171875,1,0,19,19
970,74,8,1.1484375,0.1171875,1,0,22,22
971,75,8,1.1640625,0.1171875,1,0,25,25
972,76,8,1.1796875,0.1171875,1,0,27,27
973,77,8,1.1953125,0.1171875,1,0,22,22
974,78,8,1.2109375,0.1171875,1,0,18,18
975,79,8,1.2265625,0.1171875,1,0,21,21
976,80,8,1.2421875,0.1171875,1,0,17,17
977,81,8,1.2578125,0.1171875,1,0,16,16
978,82,8,1.2734375,0.1171875,1,0,17,17
979,83,8,1.2890625,0.1171875,1,0,20,20
980,84,8,1.3046875,0.1171875,1,0,20,20
981,85,8,1.3203125,0.1171875,1,0,13,13
982,86,8,1.3359375,0.1171875,1,0,23,23
983,87,8,1.3515625,0.1171875,1,0,8,8
984,88,8,1.3671875,0.1171875,1,0,28,28
985,89,8,1.3828125,0.1171875,1,0,23,23
986,90,8,1.3984375,0.1171875,1,0,11,11
987,91,8,1.4140625,0.1171875,1,0,29,29
988,92,8,1.4296875,0.1171875,1,0,25,25
989,93,8,1.4453125,0.1171875,1,0,17,17
990,94,8,1.4609375,0.1171875,1,0,15,15
991,95,8,1.4765625,0.1171875,1,0,16,16
992,96,8,1.4921875,0.1171875,1,0,11,11
993,97,8,1.5078125,0.1171875,1,0,17,17
994,98,8,1.5234375,0.1171875,1,0,19,19
995,99,8,1.5390625,0.1171875,1,0,18,18
996,100,8,1.5546875,0.1171875,1,0,11,11
997,101,8,1.5703125,0.1171875,1,0,29,29
998,102,8,1.5859375,0.1171875,1,0,24,24
999,103,8,1.6015625,0.1171875,1,0,26,26
1000,104,8,1.6171875,0.1171875,1,0,7,7
1001,105,8,1.6328125,0.1171875,1,0,28,28
1002,106,8,1.6484375,0.1171875,1,0,22,22
1003,107,8,1.6640625,0.1171875,1,0,21,21
1004,108,8,1.6796875,0.1171875,1,0,19,19
1005,109,8,1.6953125,0.1171875,1,0,16,16
1006,110,8,1.7109375,0.1171875,1,0,11,11
1007,111,8,1.7265625,0.1171875,1,0,15,15
1008,112,8,1.7421875,0.1171875,1,0,19,19
1009,113,8,1.7578125,0.1171875,1,0,14,14
1010,114,8,1.7734375,0.1171875,1,0,18,18
1011,115,8,1.7890625,0.1171875,1,0,25,25
1012,116,8,1.8046875,0.1171875,1,0,15,15
1013,117,8,1.8203125,0.1171875,1,0,17,17
1014,118,8,1.8359375,0.1171875,1,0,31,31
1015,119,8,1.8515625,0.1171875,1,0,22,22
1016,120,8,1.8671875,0.1171875,1,0,22,22
1017,121,8,1.8828125,0.1171875,1,0,23,23
1018,122,8,1.8984375,0.1171875,1,0,13,13
1019,123,8,1.9140625,0.1171875,1,0,19,19
1020,124,8,1.9296875,0.1171875,1,0,19,19
1021,125,8,1.9453125,0.1171875,1,0,18,18
1022,126,8,1.9609375,0.1171875,1,0,22,22
1023,127,8,1.9765625,0.1171875,1,0,19,19
1024,128,8,1.9921875,0.1171875,1,0,17,17
1025,1,9,0.0078125,0.1328125,1,0,23,23
1026,2,9,0.0234375,0.1328125,1,0,20,20
1027,3,9,0.0390625,0.1328125,1,0,20,20
1028,4,9,0.0546875,0.1328125,1,0,16,16
1029,5,9,0.0703125,0.1328125,1,0,19,19
1030,6,9,0.0859375,0.1328125,1,0,25,25
1031,7,9,0.1015625,0.1328125,1,0,24,24
1032,8,9,0.1171875,0.1328125,1,0,15,15
1033,9,9,0.1328125,0.1328125,1,0,18,18
1034,10,9,0.1484375,0.1328125,1,0,33,33
1035,11,9,0.1640625,0.1328125,1,0,7,7
1036,12,9,0.1796875,0.1328125,1,0,20,20
1037,13,9,0.1953125,0.1328125,1,0,18,18
1038,14,9,0.2109375,0.1328125,1,0,21,21
1039,15,9,0.2265625,0.1328125,1,0,15,15
1040,16,9,0.2421875,0.1328125,1,0,12,12
1041,17,9,0.2578125,0.1328125,1,0,29,29
1042,18,9,0.2734375,0.1328125,1,0,11,11
1043,19,9,0.2890625,0.1328125,1,0,18,18
1044,20,9,0.3046875,0.1328125,1,0,27,27
1045,21,9,0.3203125,0.1328125,1,0,18,18
1046,22,9,0.3359375,0.1328125,1,0,22,22
1047,23,9,0.3515625,0.1328125,1,0,15,15
1048,24,9,0.3671875,0.1328125,1,0,18,18
1049,25,9,0.3828125,0.1328125,1,0,15,15
1050,26,9,0.3984375,0.1328125,1,0,15,15
1051,27,9,0.4140625,0.1328125,1,0,21,21
1052,28,9,0.4296875,0.1328125,1,0,18,18
1053,29,9,0.4453125,0.1328125,1,0,33,33
1054,30,9,0.4609375,0.1328125,1,0,25,25
1055,31,9,0.4765625,0.1328125,1,0,22,22
1056,32,9,0.4921875,0.1328125,1,0,12,12
1057,33,9,0.5078125,0.1328125,1,0,20,20
1058,34,9,0.5234375,0.1328125,1,0,26,26
1059,35,9,0.5390625,0.1328125,1,0,12,12
1060,36,9,0.5546875,0.1328125,1,0,34,34
1061,37,9,0.5703125,0.1328125,1,0,5,5
1062,38,9,0.5859375,0.1328125,1,0,14,14
1063,39,9,0.6015625,0.1328125,1,0,29,29
1064,40,9,0.6171875,0.1328125,1,0,15,15
1065,41,9,0.6328125,0.1328125,1,0,28,28
1066,42,9,0.6484375,0.1328125,1,0,17,17
